REEF,data,variableName,Month,Year
Barnards,1.2446831,Nap_MIM_median,6,2015
Barnards,0.061523438,CDOM_MIM_median,6,2015
Barnards,0.5281033,Chl_MIM_median,6,2015
Barnards,0.13498265,Kd_490_MIM_median,6,2015
Barnards,0.9734158,Nap_MIM_median,7,2015
Barnards,0.050998263,CDOM_MIM_median,7,2015
Barnards,0.4779731,Chl_MIM_median,7,2015
Barnards,0.11024305,Kd_490_MIM_median,7,2015
Barnards,0.9734158,Nap_MIM_median,7,2015
Barnards,0.050998263,CDOM_MIM_median,7,2015
Barnards,0.4779731,Chl_MIM_median,7,2015
Barnards,0.11024305,Kd_490_MIM_median,7,2015
Barnards,0.78200954,Nap_MIM_median,8,2015
Barnards,0.058485243,CDOM_MIM_median,8,2015
Barnards,0.3267144,Chl_MIM_median,8,2015
Barnards,0.1015625,Kd_490_MIM_median,8,2015
Barnards,0.78200954,Nap_MIM_median,8,2015
Barnards,0.058485243,CDOM_MIM_median,8,2015
Barnards,0.3267144,Chl_MIM_median,8,2015
Barnards,0.1015625,Kd_490_MIM_median,8,2015
Barnards,0.95073783,Nap_MIM_median,9,2015
Barnards,0.059895832,CDOM_MIM_median,9,2015
Barnards,0.3559028,Chl_MIM_median,9,2015
Barnards,0.10883246,Kd_490_MIM_median,9,2015
Barnards,0.95073783,Nap_MIM_median,9,2015
Barnards,0.059895832,CDOM_MIM_median,9,2015
Barnards,0.3559028,Chl_MIM_median,9,2015
Barnards,0.10883246,Kd_490_MIM_median,9,2015
Barnards,0.85579425,Nap_MIM_median,10,2015
Barnards,0.062934026,CDOM_MIM_median,10,2015
Barnards,0.36914062,Chl_MIM_median,10,2015
Barnards,0.10904948,Kd_490_MIM_median,10,2015
Barnards,0.85579425,Nap_MIM_median,10,2015
Barnards,0.062934026,CDOM_MIM_median,10,2015
Barnards,0.36914062,Chl_MIM_median,10,2015
Barnards,0.10904948,Kd_490_MIM_median,10,2015
Barnards,0.91644967,Nap_MIM_median,11,2015
Barnards,0.041341145,CDOM_MIM_median,11,2015
Barnards,0.26280382,Chl_MIM_median,11,2015
Barnards,0.098849826,Kd_490_MIM_median,11,2015
Barnards,0.91644967,Nap_MIM_median,11,2015
Barnards,0.041341145,CDOM_MIM_median,11,2015
Barnards,0.26280382,Chl_MIM_median,11,2015
Barnards,0.098849826,Kd_490_MIM_median,11,2015
Barnards,0.7954644,Nap_MIM_median,12,2015
Barnards,0.050672743,CDOM_MIM_median,12,2015
Barnards,0.28938803,Chl_MIM_median,12,2015
Barnards,0.0984158,Kd_490_MIM_median,12,2015
Barnards,0.7954644,Nap_MIM_median,12,2015
Barnards,0.050672743,CDOM_MIM_median,12,2015
Barnards,0.28938803,Chl_MIM_median,12,2015
Barnards,0.0984158,Kd_490_MIM_median,12,2015
Barnards,0.5812717,Nap_MIM_median,1,2016
Barnards,0.048502605,CDOM_MIM_median,1,2016
Barnards,0.4517144,Chl_MIM_median,1,2016
Barnards,0.09233941,Kd_490_MIM_median,1,2016
Barnards,0.5812717,Nap_MIM_median,1,2016
Barnards,0.048502605,CDOM_MIM_median,1,2016
Barnards,0.4517144,Chl_MIM_median,1,2016
Barnards,0.09233941,Kd_490_MIM_median,1,2016
Barnards,0.77419704,Nap_MIM_median,2,2016
Barnards,0.05110677,CDOM_MIM_median,2,2016
Barnards,0.41612414,Chl_MIM_median,2,2016
Barnards,0.10188802,Kd_490_MIM_median,2,2016
Barnards,0.77419704,Nap_MIM_median,2,2016
Barnards,0.05110677,CDOM_MIM_median,2,2016
Barnards,0.41612414,Chl_MIM_median,2,2016
Barnards,0.10188802,Kd_490_MIM_median,2,2016
Barnards,0.31976998,Nap_MIM_median,3,2016
Barnards,0.07834201,CDOM_MIM_median,3,2016
Barnards,0.79090714,Chl_MIM_median,3,2016
Barnards,0.100260414,Kd_490_MIM_median,3,2016
Barnards,0.6293403,Nap_MIM_median,4,2016
Barnards,0.04796007,CDOM_MIM_median,4,2016
Barnards,0.6421441,Chl_MIM_median,4,2016
Barnards,0.09516059,Kd_490_MIM_median,4,2016
Barnards,0.5972222,Nap_MIM_median,5,2016
Barnards,0.05360243,CDOM_MIM_median,5,2016
Barnards,0.6389974,Chl_MIM_median,5,2016
Barnards,0.10514323,Kd_490_MIM_median,5,2016
Barnards,0.99522567,Nap_MIM_median,6,2016
Barnards,0.05891927,CDOM_MIM_median,6,2016
Barnards,0.6378038,Chl_MIM_median,6,2016
Barnards,0.11740451,Kd_490_MIM_median,6,2016
Barnards,0.6574436,Nap_MIM_median,7,2016
Barnards,0.06423611,CDOM_MIM_median,7,2016
Barnards,0.5736762,Chl_MIM_median,7,2016
Barnards,0.10188802,Kd_490_MIM_median,7,2016
Barnards,0.63216144,Nap_MIM_median,8,2016
Barnards,0.055989582,CDOM_MIM_median,8,2016
Barnards,0.4701606,Chl_MIM_median,8,2016
Barnards,0.10123698,Kd_490_MIM_median,8,2016
Barnards,0.7081163,Nap_MIM_median,9,2016
Barnards,0.043511286,CDOM_MIM_median,9,2016
Barnards,0.43044704,Chl_MIM_median,9,2016
Barnards,0.09711371,Kd_490_MIM_median,9,2016
Barnards,0.7467448,Nap_MIM_median,10,2016
Barnards,0.069010414,CDOM_MIM_median,10,2016
Barnards,0.38335502,Chl_MIM_median,10,2016
Barnards,0.1015625,Kd_490_MIM_median,10,2016
Barnards,0.77213544,Nap_MIM_median,11,2016
Barnards,0.051649306,CDOM_MIM_median,11,2016
Barnards,0.35351562,Chl_MIM_median,11,2016
Barnards,0.10047743,Kd_490_MIM_median,11,2016
Barnards,0.6204427,Nap_MIM_median,12,2016
Barnards,0.055555556,CDOM_MIM_median,12,2016
Barnards,0.38248697,Chl_MIM_median,12,2016
Barnards,0.09776476,Kd_490_MIM_median,12,2016
Barnards,0.40690103,Nap_MIM_median,1,2017
Barnards,0.06423611,CDOM_MIM_median,1,2017
Barnards,0.45703125,Chl_MIM_median,1,2017
Barnards,0.0906033,Kd_490_MIM_median,1,2017
Barnards,0.78016496,Nap_MIM_median,2,2017
Barnards,0.054036457,CDOM_MIM_median,2,2017
Barnards,0.50596786,Chl_MIM_median,2,2017
Barnards,0.10601129,Kd_490_MIM_median,2,2017
Barnards,0.48459202,Nap_MIM_median,3,2017
Barnards,0.06174045,CDOM_MIM_median,3,2017
Barnards,0.4423828,Chl_MIM_median,3,2017
Barnards,0.09407552,Kd_490_MIM_median,3,2017
Barnards,1.4428169,Nap_MIM_median,4,2017
Barnards,0.107421875,CDOM_MIM_median,4,2017
Barnards,0.5335286,Chl_MIM_median,4,2017
Barnards,0.15646702,Kd_490_MIM_median,4,2017
Barnards,1.03125,Nap_MIM_median,5,2017
Barnards,0.08452691,CDOM_MIM_median,5,2017
Barnards,0.47981772,Chl_MIM_median,5,2017
Barnards,0.12782118,Kd_490_MIM_median,5,2017
Barnards,0.6583116,Nap_MIM_median,6,2017
Barnards,0.06803385,CDOM_MIM_median,6,2017
Barnards,0.47081164,Chl_MIM_median,6,2017
Barnards,0.09939236,Kd_490_MIM_median,6,2017
Barren,0.34309897,Nap_MIM_median,7,2002
Barren,0.039930556,CDOM_MIM_median,7,2002
Barren,0.25455728,Chl_MIM_median,7,2002
Barren,0.073025174,Kd_490_MIM_median,7,2002
Barren,0.34309897,Nap_MIM_median,7,2002
Barren,0.039930556,CDOM_MIM_median,7,2002
Barren,0.25455728,Chl_MIM_median,7,2002
Barren,0.073025174,Kd_490_MIM_median,7,2002
Barren,0.34309897,Nap_MIM_median,7,2002
Barren,0.039930556,CDOM_MIM_median,7,2002
Barren,0.25455728,Chl_MIM_median,7,2002
Barren,0.073025174,Kd_490_MIM_median,7,2002
Barren,0.4000244,Nap_MIM_median,8,2002
Barren,0.032958984,CDOM_MIM_median,8,2002
Barren,0.22875977,Chl_MIM_median,8,2002
Barren,0.07446289,Kd_490_MIM_median,8,2002
Barren,0.4000244,Nap_MIM_median,8,2002
Barren,0.032958984,CDOM_MIM_median,8,2002
Barren,0.22875977,Chl_MIM_median,8,2002
Barren,0.07446289,Kd_490_MIM_median,8,2002
Barren,0.4000244,Nap_MIM_median,8,2002
Barren,0.032958984,CDOM_MIM_median,8,2002
Barren,0.22875977,Chl_MIM_median,8,2002
Barren,0.07446289,Kd_490_MIM_median,8,2002
Barren,0.42469618,Nap_MIM_median,9,2002
Barren,0.029405382,CDOM_MIM_median,9,2002
Barren,0.1736111,Chl_MIM_median,9,2002
Barren,0.071506076,Kd_490_MIM_median,9,2002
Barren,0.42469618,Nap_MIM_median,9,2002
Barren,0.029405382,CDOM_MIM_median,9,2002
Barren,0.1736111,Chl_MIM_median,9,2002
Barren,0.071506076,Kd_490_MIM_median,9,2002
Barren,0.42469618,Nap_MIM_median,9,2002
Barren,0.029405382,CDOM_MIM_median,9,2002
Barren,0.1736111,Chl_MIM_median,9,2002
Barren,0.071506076,Kd_490_MIM_median,9,2002
Barren,0.4177246,Nap_MIM_median,10,2002
Barren,0.033325195,CDOM_MIM_median,10,2002
Barren,0.305542,Chl_MIM_median,10,2002
Barren,0.07849121,Kd_490_MIM_median,10,2002
Barren,0.4177246,Nap_MIM_median,10,2002
Barren,0.033325195,CDOM_MIM_median,10,2002
Barren,0.305542,Chl_MIM_median,10,2002
Barren,0.07849121,Kd_490_MIM_median,10,2002
Barren,0.4177246,Nap_MIM_median,10,2002
Barren,0.033325195,CDOM_MIM_median,10,2002
Barren,0.305542,Chl_MIM_median,10,2002
Barren,0.07849121,Kd_490_MIM_median,10,2002
Barren,0.35791016,Nap_MIM_median,11,2002
Barren,0.0345459,CDOM_MIM_median,11,2002
Barren,0.31445312,Chl_MIM_median,11,2002
Barren,0.0769043,Kd_490_MIM_median,11,2002
Barren,0.35791016,Nap_MIM_median,11,2002
Barren,0.0345459,CDOM_MIM_median,11,2002
Barren,0.31445312,Chl_MIM_median,11,2002
Barren,0.0769043,Kd_490_MIM_median,11,2002
Barren,0.35791016,Nap_MIM_median,11,2002
Barren,0.0345459,CDOM_MIM_median,11,2002
Barren,0.31445312,Chl_MIM_median,11,2002
Barren,0.0769043,Kd_490_MIM_median,11,2002
Barren,0.40993923,Nap_MIM_median,12,2002
Barren,0.039713543,CDOM_MIM_median,12,2002
Barren,0.39518228,Chl_MIM_median,12,2002
Barren,0.0827908,Kd_490_MIM_median,12,2002
Barren,0.40993923,Nap_MIM_median,12,2002
Barren,0.039713543,CDOM_MIM_median,12,2002
Barren,0.39518228,Chl_MIM_median,12,2002
Barren,0.0827908,Kd_490_MIM_median,12,2002
Barren,0.40993923,Nap_MIM_median,12,2002
Barren,0.039713543,CDOM_MIM_median,12,2002
Barren,0.39518228,Chl_MIM_median,12,2002
Barren,0.0827908,Kd_490_MIM_median,12,2002
Barren,0.37868923,Nap_MIM_median,1,2003
Barren,0.039496526,CDOM_MIM_median,1,2003
Barren,0.38216147,Chl_MIM_median,1,2003
Barren,0.07986111,Kd_490_MIM_median,1,2003
Barren,0.37868923,Nap_MIM_median,1,2003
Barren,0.039496526,CDOM_MIM_median,1,2003
Barren,0.38216147,Chl_MIM_median,1,2003
Barren,0.07986111,Kd_490_MIM_median,1,2003
Barren,0.37868923,Nap_MIM_median,1,2003
Barren,0.039496526,CDOM_MIM_median,1,2003
Barren,0.38216147,Chl_MIM_median,1,2003
Barren,0.07986111,Kd_490_MIM_median,1,2003
Barren,0.31673178,Nap_MIM_median,2,2003
Barren,0.044921875,CDOM_MIM_median,2,2003
Barren,0.39898002,Chl_MIM_median,2,2003
Barren,0.079318576,Kd_490_MIM_median,2,2003
Barren,0.31673178,Nap_MIM_median,2,2003
Barren,0.044921875,CDOM_MIM_median,2,2003
Barren,0.39898002,Chl_MIM_median,2,2003
Barren,0.079318576,Kd_490_MIM_median,2,2003
Barren,0.31673178,Nap_MIM_median,2,2003
Barren,0.044921875,CDOM_MIM_median,2,2003
Barren,0.39898002,Chl_MIM_median,2,2003
Barren,0.079318576,Kd_490_MIM_median,2,2003
Barren,0.3968099,Nap_MIM_median,3,2003
Barren,0.040690105,CDOM_MIM_median,3,2003
Barren,0.37923178,Chl_MIM_median,3,2003
Barren,0.08365885,Kd_490_MIM_median,3,2003
Barren,0.3968099,Nap_MIM_median,3,2003
Barren,0.040690105,CDOM_MIM_median,3,2003
Barren,0.37923178,Chl_MIM_median,3,2003
Barren,0.08365885,Kd_490_MIM_median,3,2003
Barren,0.3968099,Nap_MIM_median,3,2003
Barren,0.040690105,CDOM_MIM_median,3,2003
Barren,0.37923178,Chl_MIM_median,3,2003
Barren,0.08365885,Kd_490_MIM_median,3,2003
Barren,0.3090278,Nap_MIM_median,4,2003
Barren,0.048177082,CDOM_MIM_median,4,2003
Barren,0.42719185,Chl_MIM_median,4,2003
Barren,0.080078125,Kd_490_MIM_median,4,2003
Barren,0.3090278,Nap_MIM_median,4,2003
Barren,0.048177082,CDOM_MIM_median,4,2003
Barren,0.42719185,Chl_MIM_median,4,2003
Barren,0.080078125,Kd_490_MIM_median,4,2003
Barren,0.3090278,Nap_MIM_median,4,2003
Barren,0.048177082,CDOM_MIM_median,4,2003
Barren,0.42719185,Chl_MIM_median,4,2003
Barren,0.080078125,Kd_490_MIM_median,4,2003
Barren,0.37575954,Nap_MIM_median,5,2003
Barren,0.046875,CDOM_MIM_median,5,2003
Barren,0.3282335,Chl_MIM_median,5,2003
Barren,0.08105469,Kd_490_MIM_median,5,2003
Barren,0.37575954,Nap_MIM_median,5,2003
Barren,0.046875,CDOM_MIM_median,5,2003
Barren,0.3282335,Chl_MIM_median,5,2003
Barren,0.08105469,Kd_490_MIM_median,5,2003
Barren,0.37575954,Nap_MIM_median,5,2003
Barren,0.046875,CDOM_MIM_median,5,2003
Barren,0.3282335,Chl_MIM_median,5,2003
Barren,0.08105469,Kd_490_MIM_median,5,2003
Barren,0.3324653,Nap_MIM_median,6,2003
Barren,0.0422092,CDOM_MIM_median,6,2003
Barren,0.31043836,Chl_MIM_median,6,2003
Barren,0.07845052,Kd_490_MIM_median,6,2003
Barren,0.3324653,Nap_MIM_median,6,2003
Barren,0.0422092,CDOM_MIM_median,6,2003
Barren,0.31043836,Chl_MIM_median,6,2003
Barren,0.07845052,Kd_490_MIM_median,6,2003
Barren,0.3324653,Nap_MIM_median,6,2003
Barren,0.0422092,CDOM_MIM_median,6,2003
Barren,0.31043836,Chl_MIM_median,6,2003
Barren,0.07845052,Kd_490_MIM_median,6,2003
Barren,0.421875,Nap_MIM_median,7,2003
Barren,0.048611112,CDOM_MIM_median,7,2003
Barren,0.2141927,Chl_MIM_median,7,2003
Barren,0.080078125,Kd_490_MIM_median,7,2003
Barren,0.421875,Nap_MIM_median,7,2003
Barren,0.048611112,CDOM_MIM_median,7,2003
Barren,0.2141927,Chl_MIM_median,7,2003
Barren,0.080078125,Kd_490_MIM_median,7,2003
Barren,0.421875,Nap_MIM_median,7,2003
Barren,0.048611112,CDOM_MIM_median,7,2003
Barren,0.2141927,Chl_MIM_median,7,2003
Barren,0.080078125,Kd_490_MIM_median,7,2003
Barren,0.3515625,Nap_MIM_median,8,2003
Barren,0.039496526,CDOM_MIM_median,8,2003
Barren,0.124565974,Chl_MIM_median,8,2003
Barren,0.071506076,Kd_490_MIM_median,8,2003
Barren,0.3515625,Nap_MIM_median,8,2003
Barren,0.039496526,CDOM_MIM_median,8,2003
Barren,0.124565974,Chl_MIM_median,8,2003
Barren,0.071506076,Kd_490_MIM_median,8,2003
Barren,0.3515625,Nap_MIM_median,8,2003
Barren,0.039496526,CDOM_MIM_median,8,2003
Barren,0.124565974,Chl_MIM_median,8,2003
Barren,0.071506076,Kd_490_MIM_median,8,2003
Barren,0.39572483,Nap_MIM_median,9,2003
Barren,0.034722224,CDOM_MIM_median,9,2003
Barren,0.16959636,Chl_MIM_median,9,2003
Barren,0.07454427,Kd_490_MIM_median,9,2003
Barren,0.39572483,Nap_MIM_median,9,2003
Barren,0.034722224,CDOM_MIM_median,9,2003
Barren,0.16959636,Chl_MIM_median,9,2003
Barren,0.07454427,Kd_490_MIM_median,9,2003
Barren,0.39572483,Nap_MIM_median,9,2003
Barren,0.034722224,CDOM_MIM_median,9,2003
Barren,0.16959636,Chl_MIM_median,9,2003
Barren,0.07454427,Kd_490_MIM_median,9,2003
Barren,0.4701606,Nap_MIM_median,10,2003
Barren,0.04047309,CDOM_MIM_median,10,2003
Barren,0.37424046,Chl_MIM_median,10,2003
Barren,0.08506945,Kd_490_MIM_median,10,2003
Barren,0.4701606,Nap_MIM_median,10,2003
Barren,0.04047309,CDOM_MIM_median,10,2003
Barren,0.37424046,Chl_MIM_median,10,2003
Barren,0.08506945,Kd_490_MIM_median,10,2003
Barren,0.4701606,Nap_MIM_median,10,2003
Barren,0.04047309,CDOM_MIM_median,10,2003
Barren,0.37424046,Chl_MIM_median,10,2003
Barren,0.08506945,Kd_490_MIM_median,10,2003
Barren,0.3736979,Nap_MIM_median,11,2003
Barren,0.03266059,CDOM_MIM_median,11,2003
Barren,0.44563803,Chl_MIM_median,11,2003
Barren,0.07866754,Kd_490_MIM_median,11,2003
Barren,0.3736979,Nap_MIM_median,11,2003
Barren,0.03266059,CDOM_MIM_median,11,2003
Barren,0.44563803,Chl_MIM_median,11,2003
Barren,0.07866754,Kd_490_MIM_median,11,2003
Barren,0.3736979,Nap_MIM_median,11,2003
Barren,0.03266059,CDOM_MIM_median,11,2003
Barren,0.44563803,Chl_MIM_median,11,2003
Barren,0.07866754,Kd_490_MIM_median,11,2003
Barren,0.34570312,Nap_MIM_median,12,2003
Barren,0.038085938,CDOM_MIM_median,12,2003
Barren,0.43359375,Chl_MIM_median,12,2003
Barren,0.07899305,Kd_490_MIM_median,12,2003
Barren,0.34570312,Nap_MIM_median,12,2003
Barren,0.038085938,CDOM_MIM_median,12,2003
Barren,0.43359375,Chl_MIM_median,12,2003
Barren,0.07899305,Kd_490_MIM_median,12,2003
Barren,0.34570312,Nap_MIM_median,12,2003
Barren,0.038085938,CDOM_MIM_median,12,2003
Barren,0.43359375,Chl_MIM_median,12,2003
Barren,0.07899305,Kd_490_MIM_median,12,2003
Barren,0.38042533,Nap_MIM_median,1,2004
Barren,0.036349826,CDOM_MIM_median,1,2004
Barren,0.39485678,Chl_MIM_median,1,2004
Barren,0.07921007,Kd_490_MIM_median,1,2004
Barren,0.38042533,Nap_MIM_median,1,2004
Barren,0.036349826,CDOM_MIM_median,1,2004
Barren,0.39485678,Chl_MIM_median,1,2004
Barren,0.07921007,Kd_490_MIM_median,1,2004
Barren,0.38042533,Nap_MIM_median,1,2004
Barren,0.036349826,CDOM_MIM_median,1,2004
Barren,0.39485678,Chl_MIM_median,1,2004
Barren,0.07921007,Kd_490_MIM_median,1,2004
Barren,0.43240017,Nap_MIM_median,2,2004
Barren,0.03309462,CDOM_MIM_median,2,2004
Barren,0.38020834,Chl_MIM_median,2,2004
Barren,0.08257379,Kd_490_MIM_median,2,2004
Barren,0.43240017,Nap_MIM_median,2,2004
Barren,0.03309462,CDOM_MIM_median,2,2004
Barren,0.38020834,Chl_MIM_median,2,2004
Barren,0.08257379,Kd_490_MIM_median,2,2004
Barren,0.43240017,Nap_MIM_median,2,2004
Barren,0.03309462,CDOM_MIM_median,2,2004
Barren,0.38020834,Chl_MIM_median,2,2004
Barren,0.08257379,Kd_490_MIM_median,2,2004
Barren,0.39587402,Nap_MIM_median,3,2004
Barren,0.041259766,CDOM_MIM_median,3,2004
Barren,0.5328369,Chl_MIM_median,3,2004
Barren,0.087768555,Kd_490_MIM_median,3,2004
Barren,0.39587402,Nap_MIM_median,3,2004
Barren,0.041259766,CDOM_MIM_median,3,2004
Barren,0.5328369,Chl_MIM_median,3,2004
Barren,0.087768555,Kd_490_MIM_median,3,2004
Barren,0.39587402,Nap_MIM_median,3,2004
Barren,0.041259766,CDOM_MIM_median,3,2004
Barren,0.5328369,Chl_MIM_median,3,2004
Barren,0.087768555,Kd_490_MIM_median,3,2004
Barren,0.32946777,Nap_MIM_median,4,2004
Barren,0.041015625,CDOM_MIM_median,4,2004
Barren,0.34094238,Chl_MIM_median,4,2004
Barren,0.07873535,Kd_490_MIM_median,4,2004
Barren,0.32946777,Nap_MIM_median,4,2004
Barren,0.041015625,CDOM_MIM_median,4,2004
Barren,0.34094238,Chl_MIM_median,4,2004
Barren,0.07873535,Kd_490_MIM_median,4,2004
Barren,0.32946777,Nap_MIM_median,4,2004
Barren,0.041015625,CDOM_MIM_median,4,2004
Barren,0.34094238,Chl_MIM_median,4,2004
Barren,0.07873535,Kd_490_MIM_median,4,2004
Barren,0.28580728,Nap_MIM_median,5,2004
Barren,0.04264323,CDOM_MIM_median,5,2004
Barren,0.36610243,Chl_MIM_median,5,2004
Barren,0.07725695,Kd_490_MIM_median,5,2004
Barren,0.28580728,Nap_MIM_median,5,2004
Barren,0.04264323,CDOM_MIM_median,5,2004
Barren,0.36610243,Chl_MIM_median,5,2004
Barren,0.07725695,Kd_490_MIM_median,5,2004
Barren,0.28580728,Nap_MIM_median,5,2004
Barren,0.04264323,CDOM_MIM_median,5,2004
Barren,0.36610243,Chl_MIM_median,5,2004
Barren,0.07725695,Kd_490_MIM_median,5,2004
Barren,0.30197483,Nap_MIM_median,6,2004
Barren,0.043511286,CDOM_MIM_median,6,2004
Barren,0.32530382,Chl_MIM_median,6,2004
Barren,0.07638889,Kd_490_MIM_median,6,2004
Barren,0.30197483,Nap_MIM_median,6,2004
Barren,0.043511286,CDOM_MIM_median,6,2004
Barren,0.32530382,Chl_MIM_median,6,2004
Barren,0.07638889,Kd_490_MIM_median,6,2004
Barren,0.30197483,Nap_MIM_median,6,2004
Barren,0.043511286,CDOM_MIM_median,6,2004
Barren,0.32530382,Chl_MIM_median,6,2004
Barren,0.07638889,Kd_490_MIM_median,6,2004
Barren,0.3184679,Nap_MIM_median,7,2004
Barren,0.0375434,CDOM_MIM_median,7,2004
Barren,0.22580296,Chl_MIM_median,7,2004
Barren,0.072374135,Kd_490_MIM_median,7,2004
Barren,0.3184679,Nap_MIM_median,7,2004
Barren,0.0375434,CDOM_MIM_median,7,2004
Barren,0.22580296,Chl_MIM_median,7,2004
Barren,0.072374135,Kd_490_MIM_median,7,2004
Barren,0.3184679,Nap_MIM_median,7,2004
Barren,0.0375434,CDOM_MIM_median,7,2004
Barren,0.22580296,Chl_MIM_median,7,2004
Barren,0.072374135,Kd_490_MIM_median,7,2004
Barren,0.34776476,Nap_MIM_median,8,2004
Barren,0.037760418,CDOM_MIM_median,8,2004
Barren,0.1516927,Chl_MIM_median,8,2004
Barren,0.073025174,Kd_490_MIM_median,8,2004
Barren,0.34776476,Nap_MIM_median,8,2004
Barren,0.037760418,CDOM_MIM_median,8,2004
Barren,0.1516927,Chl_MIM_median,8,2004
Barren,0.073025174,Kd_490_MIM_median,8,2004
Barren,0.34776476,Nap_MIM_median,8,2004
Barren,0.037760418,CDOM_MIM_median,8,2004
Barren,0.1516927,Chl_MIM_median,8,2004
Barren,0.073025174,Kd_490_MIM_median,8,2004
Barren,0.44574654,Nap_MIM_median,9,2004
Barren,0.03049045,CDOM_MIM_median,9,2004
Barren,0.17328559,Chl_MIM_median,9,2004
Barren,0.0733507,Kd_490_MIM_median,9,2004
Barren,0.44574654,Nap_MIM_median,9,2004
Barren,0.03049045,CDOM_MIM_median,9,2004
Barren,0.17328559,Chl_MIM_median,9,2004
Barren,0.0733507,Kd_490_MIM_median,9,2004
Barren,0.44574654,Nap_MIM_median,9,2004
Barren,0.03049045,CDOM_MIM_median,9,2004
Barren,0.17328559,Chl_MIM_median,9,2004
Barren,0.0733507,Kd_490_MIM_median,9,2004
Barren,0.44091797,Nap_MIM_median,10,2004
Barren,0.029907227,CDOM_MIM_median,10,2004
Barren,0.23913574,Chl_MIM_median,10,2004
Barren,0.075683594,Kd_490_MIM_median,10,2004
Barren,0.44091797,Nap_MIM_median,10,2004
Barren,0.029907227,CDOM_MIM_median,10,2004
Barren,0.23913574,Chl_MIM_median,10,2004
Barren,0.075683594,Kd_490_MIM_median,10,2004
Barren,0.44091797,Nap_MIM_median,10,2004
Barren,0.029907227,CDOM_MIM_median,10,2004
Barren,0.23913574,Chl_MIM_median,10,2004
Barren,0.075683594,Kd_490_MIM_median,10,2004
Barren,0.5452474,Nap_MIM_median,11,2004
Barren,0.03656684,CDOM_MIM_median,11,2004
Barren,0.2934028,Chl_MIM_median,11,2004
Barren,0.083333336,Kd_490_MIM_median,11,2004
Barren,0.5452474,Nap_MIM_median,11,2004
Barren,0.03656684,CDOM_MIM_median,11,2004
Barren,0.2934028,Chl_MIM_median,11,2004
Barren,0.083333336,Kd_490_MIM_median,11,2004
Barren,0.5452474,Nap_MIM_median,11,2004
Barren,0.03656684,CDOM_MIM_median,11,2004
Barren,0.2934028,Chl_MIM_median,11,2004
Barren,0.083333336,Kd_490_MIM_median,11,2004
Barren,0.6308594,Nap_MIM_median,12,2004
Barren,0.024658203,CDOM_MIM_median,12,2004
Barren,0.30871582,Chl_MIM_median,12,2004
Barren,0.07800293,Kd_490_MIM_median,12,2004
Barren,0.6308594,Nap_MIM_median,12,2004
Barren,0.024658203,CDOM_MIM_median,12,2004
Barren,0.30871582,Chl_MIM_median,12,2004
Barren,0.07800293,Kd_490_MIM_median,12,2004
Barren,0.6308594,Nap_MIM_median,12,2004
Barren,0.024658203,CDOM_MIM_median,12,2004
Barren,0.30871582,Chl_MIM_median,12,2004
Barren,0.07800293,Kd_490_MIM_median,12,2004
Barren,0.52593315,Nap_MIM_median,1,2005
Barren,0.04014757,CDOM_MIM_median,1,2005
Barren,0.41514757,Chl_MIM_median,1,2005
Barren,0.087782115,Kd_490_MIM_median,1,2005
Barren,0.52593315,Nap_MIM_median,1,2005
Barren,0.04014757,CDOM_MIM_median,1,2005
Barren,0.41514757,Chl_MIM_median,1,2005
Barren,0.087782115,Kd_490_MIM_median,1,2005
Barren,0.52593315,Nap_MIM_median,1,2005
Barren,0.04014757,CDOM_MIM_median,1,2005
Barren,0.41514757,Chl_MIM_median,1,2005
Barren,0.087782115,Kd_490_MIM_median,1,2005
Barren,0.3881836,Nap_MIM_median,2,2005
Barren,0.040283203,CDOM_MIM_median,2,2005
Barren,0.39709473,Chl_MIM_median,2,2005
Barren,0.08166504,Kd_490_MIM_median,2,2005
Barren,0.3881836,Nap_MIM_median,2,2005
Barren,0.040283203,CDOM_MIM_median,2,2005
Barren,0.39709473,Chl_MIM_median,2,2005
Barren,0.08166504,Kd_490_MIM_median,2,2005
Barren,0.3881836,Nap_MIM_median,2,2005
Barren,0.040283203,CDOM_MIM_median,2,2005
Barren,0.39709473,Chl_MIM_median,2,2005
Barren,0.08166504,Kd_490_MIM_median,2,2005
Barren,0.4239502,Nap_MIM_median,3,2005
Barren,0.032348633,CDOM_MIM_median,3,2005
Barren,0.2536621,Chl_MIM_median,3,2005
Barren,0.07507324,Kd_490_MIM_median,3,2005
Barren,0.4239502,Nap_MIM_median,3,2005
Barren,0.032348633,CDOM_MIM_median,3,2005
Barren,0.2536621,Chl_MIM_median,3,2005
Barren,0.07507324,Kd_490_MIM_median,3,2005
Barren,0.4239502,Nap_MIM_median,3,2005
Barren,0.032348633,CDOM_MIM_median,3,2005
Barren,0.2536621,Chl_MIM_median,3,2005
Barren,0.07507324,Kd_490_MIM_median,3,2005
Barren,0.3940972,Nap_MIM_median,4,2005
Barren,0.047309026,CDOM_MIM_median,4,2005
Barren,0.24500868,Chl_MIM_median,4,2005
Barren,0.08235677,Kd_490_MIM_median,4,2005
Barren,0.3940972,Nap_MIM_median,4,2005
Barren,0.047309026,CDOM_MIM_median,4,2005
Barren,0.24500868,Chl_MIM_median,4,2005
Barren,0.08235677,Kd_490_MIM_median,4,2005
Barren,0.3940972,Nap_MIM_median,4,2005
Barren,0.047309026,CDOM_MIM_median,4,2005
