"","rAc","res"
"3387",0.622737429323506,0.0230238787433795
"3388",0.659910066513044,0.0167070667376799
"3389",0.658106472683947,0.0142174889364428
"3390",0.635025952613794,0.0189528160003095
"3391",0.660503793005786,0.0273290493169741
"3392",0.494640922296425,0.0453759695432647
"3393",0.697268024093514,0.0287348485646731
"3394",0.69088562343256,0.00473408437279441
"3395",0.959030502901133,-0.0219469367891244
"3396",0.749623481222002,-0.000715633382010023
"3397",0.72037045155016,0.018553261388181
"3398",0.737047689979513,0.0184142645033778
"3399",0.410273832734707,0.0434012677839116
"3400",0.735672192549517,0.0109856545347404
"3401",0.649939785600994,0.0126545943994478
"3402",0.506837034963488,0.0412366847537096
"3403",0.679618150258458,0.00938433982222373
"3404",0.828234749929821,-0.00916368231866085
"3405",0.463121613313742,0.0432463515951036
"3406",0.791632427077787,0.0179254920803032
"3407",0.586068917379077,0.0224590933382094
"3408",0.440839622799079,0.041500972979199
"3409",0.278767938315587,0.0646861832804208
"3410",0.905871447426598,-0.0117973350215597
"3411",0.828109617528311,0.000145411297883903
"3412",0.648862348306134,0.0274909038714905
"3413",0.612738894998287,0.0287215311813306
"3414",0.834162058994282,-0.0198211506170501
"3415",0.909417792584673,-0.0125173147364334
"3416",0.92026322910518,-0.0126166498513837
"3417",0.906172080408672,-0.012260588310595
"3418",0.453705555431074,0.0501922713374907
"3419",0.800086396103275,-0.00706616603694515
"3420",0.837645345274981,-0.013103168900033
"3421",0.642335003210616,0.0300538111220445
"3422",0.655442521214395,0.016410531027982
"3423",0.675623241449958,0.019454861314529
"3424",0.598943638507439,0.0232730833974187
"3425",0.525937855326784,0.0416390179601883
"3426",0.606820631113089,0.041878813575329
"3427",0.61665538366115,0.0288202973635805
"3428",0.30409280348877,0.0730688321262951
"3429",0.479252879467615,0.0465189061877992
"3430",0.601229340698478,0.0320327017946917
"3431",0.739836444511508,0.000574400231951119
"3432",0.856646938340822,-0.00329739272631638
"3433",0.728932177248866,0.0199802757512734
"3434",0.859517697574329,-0.00408715978620316
"3435",0.638521656639424,0.0234137042340383
"3436",0.313848568102769,0.0699393201581203
"3437",0.669796570137192,0.0183875713868679
"3438",0.780526343154312,-0.00212623881327356
"3439",0.488185668008366,0.0378432526144364
"3440",0.515971717372664,0.0395570304442492
"3441",0.45115083515238,0.0497902925534579
"3442",0.711638834272788,0.0103074288512456
"3443",0.512836028916346,0.0351197145744899
"3444",0.763371943093797,0.0127275220562481
"3445",0.741367250809666,0.0173382948990778
"3446",0.640823221740774,0.0235279278593537
"3447",0.638637558531057,0.0292026317309211
"3448",0.625402342664889,0.0173718507587906
